Robot Pose Points (X, Y):
9.077000, -0.025000
9.275000, -0.025000
9.275000, -0.025000
9.275000, -0.025000
9.275000, -0.025000
9.271000, -0.025000
9.271000, -0.025000
9.271000, -0.025000
9.271000, -0.025000
9.364000, -0.025000
9.364000, -0.025000
9.457000, -0.025000
9.457000, -0.025000
9.457000, -0.025000
9.457000, -0.025000
9.550000, -0.026000
9.550000, -0.026000
9.550000, -0.026000
9.709000, -0.030000
9.709000, -0.030000
9.835000, -0.035000
9.835000, -0.035000
9.835000, -0.035000
9.835000, -0.035000
9.903000, -0.039000
9.903000, -0.039000
9.903000, -0.039000
9.996000, -0.045000
9.996000, -0.045000
10.090000, -0.053000
10.090000, -0.053000
10.090000, -0.053000
10.183000, -0.063000
10.183000, -0.063000
10.183000, -0.063000
10.277000, -0.075000
10.301000, -0.077000
10.301000, -0.077000
10.301000, -0.077000
10.398000, -0.092000
10.398000, -0.092000
10.568000, -0.121000
10.568000, -0.121000
10.645000, -0.136000
10.645000, -0.136000
10.645000, -0.136000
10.756000, -0.160000
10.756000, -0.160000
10.849000, -0.182000
10.849000, -0.182000
10.941000, -0.206000
10.941000, -0.206000
10.941000, -0.206000
11.033000, -0.232000
11.033000, -0.232000
11.051000, -0.237000
11.051000, -0.237000
11.051000, -0.237000
11.051000, -0.237000
11.215000, -0.290000
11.215000, -0.290000
11.215000, -0.290000
11.232000, -0.296000
11.232000, -0.296000
11.232000, -0.296000
11.232000, -0.296000
11.323000, -0.329000
11.323000, -0.329000
11.323000, -0.329000
11.506000, -0.403000
11.506000, -0.403000
11.506000, -0.403000
11.506000, -0.403000
11.576000, -0.431000
11.576000, -0.431000
11.668000, -0.473000
11.668000, -0.473000
11.688000, -0.483000
11.688000, -0.483000
11.688000, -0.483000
11.688000, -0.483000
11.777000, -0.526000
11.777000, -0.526000
11.777000, -0.526000
11.777000, -0.526000
11.865000, -0.571000
11.865000, -0.571000
12.019000, -0.655000
12.019000, -0.655000
12.019000, -0.655000
12.105000, -0.705000
12.105000, -0.705000
12.188000, -0.756000
12.188000, -0.756000
12.188000, -0.756000
12.207000, -0.769000
12.207000, -0.769000
12.207000, -0.769000
12.207000, -0.769000
12.290000, -0.823000
12.290000, -0.823000
12.290000, -0.823000
12.290000, -0.823000
12.290000, -0.823000
12.372000, -0.879000
12.372000, -0.879000
12.372000, -0.879000
12.452000, -0.937000
12.452000, -0.937000
12.452000, -0.937000
12.452000, -0.937000
12.591000, -1.042000
12.591000, -1.042000
12.591000, -1.042000
12.669000, -1.105000
12.669000, -1.105000
12.745000, -1.170000
12.745000, -1.170000
12.823000, -1.240000
12.823000, -1.240000
12.909000, -1.323000
12.909000, -1.323000
12.909000, -1.323000
12.910000, -1.321000
12.910000, -1.321000
12.910000, -1.321000
12.910000, -1.321000
12.981000, -1.390000
12.981000, -1.390000
12.981000, -1.390000
13.050000, -1.460000
13.050000, -1.460000
13.050000, -1.460000
13.169000, -1.587000
13.169000, -1.587000
13.169000, -1.587000
13.234000, -1.661000
13.234000, -1.661000
13.234000, -1.661000
13.249000, -1.679000
13.249000, -1.679000
13.249000, -1.679000
13.312000, -1.755000
13.312000, -1.755000
13.312000, -1.755000
13.373000, -1.832000
13.373000, -1.832000
13.373000, -1.832000
13.373000, -1.832000
13.491000, -1.993000
13.491000, -1.993000
13.491000, -1.993000
13.491000, -1.993000
13.534000, -2.051000
13.534000, -2.051000
13.534000, -2.051000
13.534000, -2.051000
13.548000, -2.072000
13.548000, -2.072000
13.548000, -2.072000
13.548000, -2.072000
13.643000, -2.218000
13.643000, -2.218000
13.643000, -2.218000
13.696000, -2.303000
13.696000, -2.303000
13.696000, -2.303000
13.746000, -2.389000
13.746000, -2.389000
13.758000, -2.411000
13.758000, -2.411000
13.758000, -2.411000
13.758000, -2.411000
13.806000, -2.499000
13.806000, -2.499000
13.806000, -2.499000
13.852000, -2.585000
13.852000, -2.585000
13.852000, -2.585000
13.929000, -2.740000
13.929000, -2.740000
13.970000, -2.830000
13.970000, -2.830000
13.970000, -2.830000
14.010000, -2.920000
14.010000, -2.920000
14.019000, -2.942000
14.019000, -2.942000
14.084000, -3.103000
14.084000, -3.103000
14.084000, -3.103000
14.084000, -3.103000
14.118000, -3.195000
14.118000, -3.195000
14.118000, -3.195000
14.126000, -3.218000
14.126000, -3.218000
14.126000, -3.218000
14.182000, -3.382000
14.182000, -3.382000
14.212000, -3.476000
14.212000, -3.476000
14.219000, -3.501000
14.219000, -3.501000
14.219000, -3.501000
14.219000, -3.501000
14.248000, -3.596000
14.248000, -3.596000
14.248000, -3.596000
14.293000, -3.765000
14.293000, -3.765000
14.317000, -3.862000
14.317000, -3.862000
14.339000, -3.959000
14.339000, -3.959000
14.339000, -3.959000
14.358000, -4.048000
14.358000, -4.048000
14.358000, -4.048000
14.365000, -4.080000
14.365000, -4.080000
14.385000, -4.176000
14.385000, -4.176000
14.385000, -4.176000
14.414000, -4.338000
14.414000, -4.338000
14.430000, -4.434000
14.430000, -4.434000
14.446000, -4.539000
14.446000, -4.539000
14.446000, -4.539000
14.446000, -4.539000
14.459000, -4.626000
14.459000, -4.626000
14.463000, -4.656000
14.463000, -4.656000
14.463000, -4.656000
14.463000, -4.656000
14.482000, -4.807000
14.482000, -4.807000
14.495000, -4.918000
14.495000, -4.918000
14.497000, -4.936000
14.497000, -4.936000
14.497000, -4.936000
14.506000, -5.028000
14.506000, -5.028000
14.506000, -5.028000
14.515000, -5.119000
14.515000, -5.119000
14.515000, -5.119000
14.515000, -5.119000
14.523000, -5.211000
14.523000, -5.211000
14.523000, -5.211000
14.530000, -5.303000
14.530000, -5.303000
14.530000, -5.303000
14.530000, -5.303000
14.537000, -5.395000
14.537000, -5.395000
14.537000, -5.395000
14.543000, -5.488000
14.543000, -5.488000
14.543000, -5.488000
14.543000, -5.488000
14.543000, -5.488000
14.552000, -5.656000
14.552000, -5.656000
14.552000, -5.656000
14.553000, -5.676000
14.553000, -5.676000
14.553000, -5.676000
14.553000, -5.676000
14.557000, -5.772000
14.557000, -5.772000
14.560000, -5.869000
14.560000, -5.869000
14.560000, -5.869000
14.560000, -5.869000
14.560000, -5.869000
14.563000, -5.967000
14.563000, -5.967000
14.568000, -6.168000
14.568000, -6.168000
14.568000, -6.168000
14.569000, -6.243000
14.569000, -6.243000
14.569000, -6.243000
14.570000, -6.268000
14.570000, -6.268000
14.571000, -6.443000
14.571000, -6.443000
14.571000, -6.468000
14.571000, -6.468000
14.571000, -6.468000
14.571000, -6.568000
14.571000, -6.568000
14.571000, -6.568000
14.571000, -6.743000
14.571000, -6.743000
14.571000, -6.743000
14.570000, -6.843000
14.570000, -6.843000
14.569000, -6.943000
14.569000, -6.943000
14.567000, -7.043000
14.567000, -7.043000
14.567000, -7.067000
14.567000, -7.067000
14.567000, -7.067000
14.567000, -7.067000
14.565000, -7.166000
14.565000, -7.166000
14.565000, -7.166000
14.563000, -7.265000
14.563000, -7.265000
14.563000, -7.265000
14.563000, -7.265000
14.559000, -7.438000
14.559000, -7.438000
14.558000, -7.462000
14.558000, -7.462000
14.558000, -7.462000
14.558000, -7.462000
14.555000, -7.560000
14.555000, -7.560000
14.555000, -7.560000
14.550000, -7.723000
14.550000, -7.723000
14.546000, -7.828000
14.546000, -7.828000
14.546000, -7.828000
14.545000, -7.849000
14.545000, -7.849000
14.545000, -7.849000
14.539000, -8.020000
14.539000, -8.020000
14.539000, -8.020000
14.534000, -8.142000
14.534000, -8.142000
14.534000, -8.142000
14.531000, -8.215000
14.531000, -8.215000
14.530000, -8.237000
14.530000, -8.237000
14.530000, -8.237000
14.521000, -8.409000
14.521000, -8.409000
14.517000, -8.498000
14.517000, -8.498000
14.515000, -8.529000
14.515000, -8.529000
14.515000, -8.529000
14.515000, -8.529000
14.507000, -8.683000
14.507000, -8.683000
14.505000, -8.722000
14.505000, -8.722000
14.505000, -8.722000
14.500000, -8.818000
14.500000, -8.818000
14.500000, -8.818000
14.500000, -8.818000
14.494000, -8.914000
14.494000, -8.914000
14.494000, -8.914000
14.494000, -8.914000
14.494000, -8.914000
14.484000, -9.085000
14.484000, -9.085000
14.484000, -9.085000
14.484000, -9.085000
14.483000, -9.106000
14.483000, -9.106000
14.483000, -9.106000
14.471000, -9.277000
14.471000, -9.277000
14.471000, -9.277000
14.463000, -9.398000
14.463000, -9.398000
14.463000, -9.398000
14.463000, -9.394000
14.463000, -9.394000
14.463000, -9.394000
14.451000, -9.564000
14.451000, -9.564000
14.451000, -9.564000
14.444000, -9.661000
14.444000, -9.661000
14.442000, -9.685000
14.442000, -9.685000
14.426000, -9.883000
14.426000, -9.883000
14.426000, -9.883000
14.426000, -9.883000
14.420000, -9.957000
14.420000, -9.957000
14.411000, -10.055000
14.411000, -10.055000
14.411000, -10.055000
14.403000, -10.144000
14.403000, -10.144000
14.394000, -10.250000
14.394000, -10.250000
14.385000, -10.337000
14.385000, -10.337000
14.385000, -10.337000
14.382000, -10.367000
14.382000, -10.367000
14.382000, -10.367000
14.365000, -10.538000
14.365000, -10.538000
14.365000, -10.538000
14.363000, -10.559000
14.363000, -10.559000
14.341000, -10.754000
14.341000, -10.754000
14.341000, -10.754000
14.333000, -10.825000
14.333000, -10.825000
14.331000, -10.846000
14.331000, -10.846000
14.331000, -10.846000
14.319000, -10.941000
14.319000, -10.941000
14.319000, -10.941000
14.319000, -10.941000
14.307000, -11.038000
14.307000, -11.038000
14.307000, -11.038000
14.307000, -11.038000
14.285000, -11.209000
14.285000, -11.209000
14.285000, -11.209000
14.282000, -11.232000
14.282000, -11.232000
14.282000, -11.232000
14.282000, -11.232000
14.282000, -11.232000
14.282000, -11.232000
14.268000, -11.330000
14.268000, -11.330000
14.268000, -11.330000
14.239000, -11.528000
14.239000, -11.528000
14.239000, -11.528000
14.239000, -11.528000
14.224000, -11.627000
14.224000, -11.627000
14.224000, -11.627000
14.224000, -11.627000
14.214000, -11.693000
14.214000, -11.693000
14.197000, -11.800000
14.197000, -11.800000
14.193000, -11.824000
14.193000, -11.824000
14.193000, -11.824000
14.193000, -11.824000
14.193000, -11.824000
14.165000, -11.987000
14.165000, -11.987000
14.142000, -12.118000
14.142000, -12.118000
14.142000, -12.118000
14.142000, -12.118000
14.128000, -12.191000
14.128000, -12.191000
14.110000, -12.288000
14.110000, -12.288000
14.110000, -12.288000
14.089000, -12.396000
14.089000, -12.396000
14.089000, -12.396000
14.089000, -12.396000
14.089000, -12.396000
14.089000, -12.396000
14.088000, -12.405000
14.088000, -12.405000
14.088000, -12.405000
14.088000, -12.405000
14.069000, -12.500000
14.069000, -12.500000
14.069000, -12.500000
14.069000, -12.500000
14.049000, -12.594000
14.049000, -12.594000
14.049000, -12.594000
14.030000, -12.688000
14.030000, -12.688000
14.030000, -12.688000
13.993000, -12.856000
13.993000, -12.856000
13.988000, -12.877000
13.988000, -12.877000
13.988000, -12.877000
13.952000, -13.036000
13.952000, -13.036000
13.928000, -13.138000
13.928000, -13.138000
13.923000, -13.159000
13.923000, -13.159000
13.923000, -13.159000
13.923000, -13.159000
13.900000, -13.253000
13.900000, -13.253000
13.900000, -13.253000
13.900000, -13.253000
13.876000, -13.348000
13.876000, -13.348000
13.834000, -13.508000
13.834000, -13.508000
13.834000, -13.508000
13.800000, -13.636000
13.800000, -13.636000
13.800000, -13.636000
13.801000, -13.635000
13.801000, -13.635000
13.755000, -13.802000
13.755000, -13.802000
13.733000, -13.879000
13.733000, -13.879000
13.707000, -13.970000
13.707000, -13.970000
13.707000, -13.970000
13.707000, -13.970000
13.707000, -13.970000
13.696000, -14.007000
13.696000, -14.007000
13.642000, -14.190000
13.642000, -14.190000
13.642000, -14.190000
13.642000, -14.190000
13.644000, -14.183000
13.644000, -14.183000
13.644000, -14.183000
13.644000, -14.183000
13.644000, -14.183000
13.617000, -14.272000
13.617000, -14.272000
13.617000, -14.272000
13.589000, -14.360000
13.589000, -14.360000
13.589000, -14.360000
13.589000, -14.360000
13.561000, -14.448000
13.561000, -14.448000
13.561000, -14.448000
13.561000, -14.448000
13.561000, -14.448000
13.502000, -14.631000
13.502000, -14.631000
13.502000, -14.631000
13.480000, -14.695000
13.480000, -14.695000
13.480000, -14.695000
13.475000, -14.712000
13.475000, -14.712000
13.444000, -14.804000
13.444000, -14.804000
13.444000, -14.804000
13.412000, -14.897000
13.412000, -14.897000
13.412000, -14.897000
13.412000, -14.897000
13.412000, -14.897000
13.354000, -15.061000
13.354000, -15.061000
13.354000, -15.061000
13.354000, -15.061000
13.321000, -15.154000
13.321000, -15.154000
13.279000, -15.270000
13.279000, -15.270000
13.279000, -15.270000
13.279000, -15.270000
13.279000, -15.269000
13.279000, -15.269000
13.219000, -15.432000
13.219000, -15.432000
13.219000, -15.432000
13.187000, -15.517000
13.187000, -15.517000
13.175000, -15.547000
13.175000, -15.547000
13.140000, -15.638000
13.140000, -15.638000
13.140000, -15.638000
13.078000, -15.799000
13.078000, -15.799000
13.033000, -15.914000
13.033000, -15.914000
13.033000, -15.914000
13.033000, -15.914000
13.033000, -15.914000
13.034000, -15.912000
13.034000, -15.912000
12.970000, -16.072000
12.970000, -16.072000
12.970000, -16.072000
12.962000, -16.093000
12.962000, -16.093000
12.962000, -16.093000
12.898000, -16.253000
12.898000, -16.253000
12.861000, -16.344000
12.861000, -16.344000
12.861000, -16.344000
12.861000, -16.344000
12.815000, -16.457000
12.815000, -16.457000
12.815000, -16.457000
12.815000, -16.457000
12.815000, -16.457000
12.816000, -16.455000
12.816000, -16.455000
12.816000, -16.455000
12.751000, -16.615000
12.751000, -16.615000
12.704000, -16.730000
12.704000, -16.730000
12.704000, -16.730000
12.704000, -16.730000
12.704000, -16.729000
12.704000, -16.729000
12.704000, -16.729000
12.638000, -16.889000
12.638000, -16.889000
12.638000, -16.889000
12.599000, -16.982000
12.599000, -16.982000
12.561000, -17.075000
12.561000, -17.075000
12.561000, -17.075000
12.523000, -17.167000
12.523000, -17.167000
12.513000, -17.190000
12.513000, -17.190000
12.513000, -17.190000
12.475000, -17.282000
12.475000, -17.282000
12.475000, -17.282000
12.436000, -17.373000
12.436000, -17.373000
12.398000, -17.464000
12.398000, -17.464000
12.398000, -17.464000
12.398000, -17.464000
12.398000, -17.464000
12.360000, -17.555000
12.360000, -17.555000
12.360000, -17.555000
12.360000, -17.555000
12.292000, -17.715000
12.292000, -17.715000
12.254000, -17.806000
12.254000, -17.806000
12.215000, -17.897000
12.215000, -17.897000
12.176000, -17.987000
12.176000, -17.987000
12.142000, -18.069000
12.142000, -18.069000
12.100000, -18.167000
12.100000, -18.167000
12.100000, -18.167000
12.091000, -18.187000
12.091000, -18.187000
12.091000, -18.187000
12.091000, -18.187000
12.053000, -18.276000
12.053000, -18.276000
12.053000, -18.276000
11.976000, -18.456000
11.976000, -18.456000
11.976000, -18.456000
11.938000, -18.545000
11.938000, -18.545000
11.938000, -18.545000
11.938000, -18.545000
11.909000, -18.610000
11.909000, -18.610000
11.909000, -18.610000
11.901000, -18.630000
11.901000, -18.630000
11.901000, -18.630000
11.901000, -18.630000
11.901000, -18.630000
11.901000, -18.630000
11.823000, -18.810000
11.823000, -18.810000
11.823000, -18.810000
11.824000, -18.806000
11.824000, -18.806000
11.824000, -18.806000
11.756000, -18.963000
11.756000, -18.963000
11.747000, -18.984000
11.747000, -18.984000
11.747000, -18.984000
11.707000, -19.075000
11.707000, -19.075000
11.707000, -19.075000
11.707000, -19.075000
11.627000, -19.258000
11.627000, -19.258000
11.627000, -19.258000
11.627000, -19.258000
11.627000, -19.258000
11.627000, -19.258000
11.627000, -19.258000
11.627000, -19.258000
11.587000, -19.350000
11.587000, -19.350000
11.587000, -19.350000
11.587000, -19.350000
11.587000, -19.350000
11.506000, -19.533000
11.506000, -19.533000
11.506000, -19.533000
11.506000, -19.533000
11.506000, -19.533000
11.506000, -19.533000
11.506000, -19.533000
11.466000, -19.624000
11.466000, -19.624000
11.466000, -19.624000
11.425000, -19.715000
11.425000, -19.715000
11.353000, -19.875000
11.353000, -19.875000
11.343000, -19.898000
11.343000, -19.898000
11.343000, -19.898000
11.343000, -19.898000
11.302000, -19.989000
11.302000, -19.989000
11.302000, -19.989000
11.302000, -19.989000
11.261000, -20.080000
11.261000, -20.080000
11.220000, -20.171000
11.220000, -20.171000
11.220000, -20.171000
11.220000, -20.171000
11.179000, -20.262000
11.179000, -20.262000
11.179000, -20.262000
11.138000, -20.352000
11.138000, -20.352000
11.138000, -20.352000
11.138000, -20.352000
11.066000, -20.510000
11.066000, -20.510000
11.024000, -20.600000
11.024000, -20.600000
11.015000, -20.621000
11.015000, -20.621000
11.015000, -20.621000
10.974000, -20.709000
10.974000, -20.709000
10.974000, -20.709000
10.974000, -20.709000
10.891000, -20.889000
10.891000, -20.889000
10.891000, -20.889000
10.891000, -20.889000
10.892000, -20.886000
10.892000, -20.886000
10.892000, -20.886000
10.852000, -20.975000
10.852000, -20.975000
10.852000, -20.975000
10.769000, -21.154000
10.769000, -21.154000
10.769000, -21.154000
10.769000, -21.154000
10.739000, -21.221000
10.739000, -21.221000
10.698000, -21.311000
10.698000, -21.311000
10.688000, -21.332000
10.688000, -21.332000
10.688000, -21.332000
10.688000, -21.332000
10.621000, -21.482000
10.621000, -21.482000
10.578000, -21.580000
10.578000, -21.580000
10.538000, -21.671000
10.538000, -21.671000
10.503000, -21.752000
10.503000, -21.752000
10.465000, -21.843000
10.465000, -21.843000
10.465000, -21.843000
10.453000, -21.871000
10.453000, -21.871000
10.416000, -21.959000
10.416000, -21.959000
10.416000, -21.959000
10.416000, -21.959000
10.379000, -22.049000
10.379000, -22.049000
10.307000, -22.231000
10.307000, -22.231000
10.307000, -22.231000
10.307000, -22.231000
10.309000, -22.228000
10.309000, -22.228000
10.309000, -22.228000
10.274000, -22.318000
10.274000, -22.318000
10.274000, -22.318000
10.274000, -22.318000
10.274000, -22.318000
10.240000, -22.410000
10.240000, -22.410000
10.240000, -22.410000
10.207000, -22.501000
10.207000, -22.501000
10.153000, -22.655000
10.153000, -22.655000
10.119000, -22.757000
10.119000, -22.757000
10.119000, -22.757000
10.112000, -22.779000
10.112000, -22.779000
10.112000, -22.779000
10.112000, -22.779000
10.082000, -22.873000
10.082000, -22.873000
10.082000, -22.873000
10.082000, -22.873000
10.031000, -23.039000
10.031000, -23.039000
10.031000, -23.039000
10.024000, -23.062000
10.024000, -23.062000
9.997000, -23.157000
9.997000, -23.157000
9.997000, -23.157000
9.997000, -23.157000
9.971000, -23.252000
9.971000, -23.252000
9.946000, -23.347000
9.946000, -23.347000
9.946000, -23.347000
9.946000, -23.347000
9.905000, -23.516000
9.905000, -23.516000
9.905000, -23.516000
9.899000, -23.540000
9.899000, -23.540000
9.899000, -23.540000
9.861000, -23.711000
9.861000, -23.711000
9.856000, -23.735000
9.856000, -23.735000
9.856000, -23.735000
9.856000, -23.735000
9.823000, -23.897000
9.823000, -23.897000
9.823000, -23.897000
9.804000, -24.003000
9.804000, -24.003000
9.804000, -24.003000
9.783000, -24.125000
9.783000, -24.125000
9.783000, -24.125000
9.783000, -24.125000
9.783000, -24.124000
9.783000, -24.124000
9.783000, -24.124000
9.783000, -24.124000
9.768000, -24.222000
9.768000, -24.222000
9.768000, -24.222000
9.768000, -24.222000
9.754000, -24.319000
9.754000, -24.319000
9.754000, -24.319000
9.754000, -24.319000
9.754000, -24.319000
9.754000, -24.319000
9.732000, -24.492000
9.732000, -24.492000
9.718000, -24.613000
9.718000, -24.613000
9.718000, -24.613000
9.704000, -24.748000
9.704000, -24.748000
9.699000, -24.802000
9.699000, -24.802000
9.690000, -24.893000
9.690000, -24.893000
9.690000, -24.893000
9.676000, -25.049000
9.676000, -25.049000
9.667000, -25.148000
9.667000, -25.148000
9.658000, -25.237000
9.658000, -25.237000
9.656000, -25.252000
9.656000, -25.252000
9.656000, -25.252000
9.656000, -25.252000
9.638000, -25.407000
9.638000, -25.407000
9.638000, -25.407000
9.625000, -25.504000
9.625000, -25.504000
9.607000, -25.616000
9.607000, -25.616000
9.607000, -25.616000
9.607000, -25.616000
9.596000, -25.681000
9.596000, -25.681000
9.593000, -25.701000
9.593000, -25.701000
9.575000, -25.797000
9.575000, -25.797000
9.575000, -25.797000
9.555000, -25.893000
9.555000, -25.893000
9.514000, -26.064000
9.514000, -26.064000
9.514000, -26.064000
9.491000, -26.150000
9.491000, -26.150000
9.484000, -26.180000
9.484000, -26.180000
9.426000, -26.368000
9.426000, -26.368000
9.426000, -26.368000
9.426000, -26.368000
9.428000, -26.366000
9.428000, -26.366000
9.428000, -26.366000
9.428000, -26.366000
9.428000, -26.366000
9.397000, -26.459000
9.397000, -26.459000
9.397000, -26.459000
9.337000, -26.623000
9.337000, -26.623000
9.337000, -26.623000
9.330000, -26.642000
9.330000, -26.642000
9.330000, -26.642000
9.330000, -26.642000
9.293000, -26.733000
9.293000, -26.733000
9.293000, -26.733000
9.293000, -26.733000
9.293000, -26.733000
9.254000, -26.823000
9.254000, -26.823000
9.254000, -26.823000
9.254000, -26.823000
9.181000, -26.981000
9.181000, -26.981000
9.181000, -26.981000
9.124000, -27.089000
9.124000, -27.089000
9.124000, -27.089000
9.126000, -27.089000
9.126000, -27.089000
9.126000, -27.089000
9.126000, -27.089000
9.043000, -27.243000
9.043000, -27.243000
9.043000, -27.243000
8.979000, -27.348000
