Robot Pose Points (X, Y):
8.772000, 0.038000
8.772000, 0.038000
8.772000, 0.038000
8.772000, 0.038000
8.772000, 0.038000
8.772000, 0.038000
8.772000, 0.038000
8.871000, 0.044000
8.871000, 0.044000
8.871000, 0.044000
9.046000, 0.053000
9.046000, 0.053000
9.046000, 0.053000
9.071000, 0.054000
9.246000, 0.058000
9.246000, 0.058000
9.308000, 0.059000
9.308000, 0.059000
9.361000, 0.060000
9.361000, 0.060000
9.361000, 0.060000
9.361000, 0.060000
9.361000, 0.060000
9.457000, 0.061000
9.457000, 0.061000
9.457000, 0.061000
9.531000, 0.061000
9.531000, 0.061000
9.531000, 0.061000
9.531000, 0.061000
9.690000, 0.057000
9.690000, 0.057000
9.799000, 0.052000
9.799000, 0.052000
9.799000, 0.052000
9.799000, 0.052000
9.799000, 0.052000
9.799000, 0.052000
9.782000, 0.054000
9.782000, 0.054000
9.782000, 0.054000
9.782000, 0.054000
9.942000, 0.041000
9.942000, 0.041000
9.942000, 0.041000
9.942000, 0.041000
10.050000, 0.029000
10.050000, 0.029000
10.050000, 0.029000
10.050000, 0.029000
10.050000, 0.029000
10.033000, 0.032000
10.033000, 0.032000
10.033000, 0.032000
10.218000, 0.005000
10.218000, 0.005000
10.218000, 0.005000
10.284000, -0.005000
10.284000, -0.005000
10.307000, -0.009000
10.307000, -0.009000
10.307000, -0.009000
10.307000, -0.009000
10.307000, -0.009000
10.481000, -0.044000
10.481000, -0.044000
10.504000, -0.049000
10.504000, -0.049000
10.504000, -0.049000
10.504000, -0.049000
10.602000, -0.072000
10.602000, -0.072000
10.773000, -0.119000
10.773000, -0.119000
10.773000, -0.119000
10.869000, -0.148000
10.869000, -0.148000
10.965000, -0.179000
10.965000, -0.179000
10.986000, -0.186000
10.986000, -0.186000
10.986000, -0.186000
10.986000, -0.186000
10.986000, -0.186000
11.173000, -0.256000
11.173000, -0.256000
11.173000, -0.256000
11.245000, -0.282000
11.245000, -0.282000
11.245000, -0.282000
11.336000, -0.320000
11.336000, -0.320000
11.336000, -0.320000
11.356000, -0.330000
11.356000, -0.330000
11.356000, -0.330000
11.516000, -0.403000
11.516000, -0.403000
11.625000, -0.460000
11.625000, -0.460000
11.625000, -0.460000
11.625000, -0.460000
11.624000, -0.457000
11.624000, -0.457000
11.624000, -0.457000
11.624000, -0.457000
11.624000, -0.457000
11.711000, -0.503000
11.711000, -0.503000
11.711000, -0.503000
11.796000, -0.550000
11.796000, -0.550000
11.796000, -0.550000
11.796000, -0.550000
11.947000, -0.638000
11.947000, -0.638000
11.966000, -0.651000
11.966000, -0.651000
12.049000, -0.704000
12.049000, -0.704000
12.049000, -0.704000
12.193000, -0.801000
12.193000, -0.801000
12.193000, -0.801000
12.212000, -0.815000
12.212000, -0.815000
12.212000, -0.815000
12.212000, -0.815000
12.359000, -0.927000
12.359000, -0.927000
12.359000, -0.927000
12.359000, -0.927000
12.368000, -0.932000
12.368000, -0.932000
12.368000, -0.932000
12.368000, -0.932000
12.368000, -0.932000
12.445000, -0.993000
12.445000, -0.993000
12.445000, -0.993000
12.445000, -0.993000
12.445000, -0.993000
12.521000, -1.055000
12.521000, -1.055000
12.521000, -1.055000
12.521000, -1.055000
12.521000, -1.055000
12.595000, -1.120000
12.595000, -1.120000
12.595000, -1.120000
12.595000, -1.120000
12.668000, -1.186000
12.668000, -1.186000
12.668000, -1.186000
12.668000, -1.186000
12.739000, -1.253000
12.739000, -1.253000
12.739000, -1.253000
12.809000, -1.322000
12.809000, -1.322000
12.809000, -1.322000
12.878000, -1.392000
12.878000, -1.392000
12.878000, -1.392000
12.878000, -1.392000
12.878000, -1.392000
12.945000, -1.464000
12.945000, -1.464000
12.945000, -1.464000
12.945000, -1.464000
13.011000, -1.537000
13.011000, -1.537000
13.011000, -1.537000
13.011000, -1.537000
13.076000, -1.613000
13.076000, -1.613000
13.076000, -1.613000
13.140000, -1.689000
13.140000, -1.689000
13.140000, -1.689000
13.140000, -1.689000
13.140000, -1.689000
13.202000, -1.767000
13.202000, -1.767000
13.202000, -1.767000
13.202000, -1.767000
13.263000, -1.846000
13.263000, -1.846000
13.322000, -1.926000
13.322000, -1.926000
13.322000, -1.926000
13.418000, -2.061000
13.418000, -2.061000
13.478000, -2.149000
13.478000, -2.149000
13.491000, -2.168000
13.491000, -2.168000
13.491000, -2.168000
13.491000, -2.168000
13.491000, -2.168000
13.545000, -2.250000
13.545000, -2.250000
13.545000, -2.250000
13.545000, -2.250000
13.545000, -2.250000
13.637000, -2.395000
13.637000, -2.395000
13.637000, -2.395000
13.649000, -2.414000
13.649000, -2.414000
13.649000, -2.414000
13.649000, -2.414000
13.739000, -2.561000
13.739000, -2.561000
13.739000, -2.561000
13.751000, -2.580000
13.751000, -2.580000
13.751000, -2.580000
13.751000, -2.580000
13.851000, -2.750000
13.851000, -2.750000
13.851000, -2.750000
13.850000, -2.747000
13.850000, -2.747000
13.850000, -2.747000
13.850000, -2.747000
13.900000, -2.832000
13.900000, -2.832000
13.900000, -2.832000
13.950000, -2.917000
13.950000, -2.917000
13.950000, -2.917000
14.000000, -3.003000
14.000000, -3.003000
14.000000, -3.003000
14.050000, -3.089000
14.050000, -3.089000
14.050000, -3.089000
14.101000, -3.175000
14.101000, -3.175000
14.101000, -3.175000
14.101000, -3.175000
14.151000, -3.262000
14.151000, -3.262000
14.151000, -3.262000
14.151000, -3.262000
14.151000, -3.262000
14.202000, -3.348000
14.202000, -3.348000
14.290000, -3.499000
14.290000, -3.499000
14.303000, -3.521000
14.303000, -3.521000
14.352000, -3.606000
14.352000, -3.606000
14.352000, -3.606000
14.402000, -3.690000
14.402000, -3.690000
14.402000, -3.690000
14.402000, -3.690000
14.451000, -3.774000
14.451000, -3.774000
14.451000, -3.774000
14.451000, -3.774000
14.500000, -3.859000
14.500000, -3.859000
14.549000, -3.943000
14.549000, -3.943000
14.549000, -3.943000
14.549000, -3.943000
14.597000, -4.027000
14.597000, -4.027000
14.597000, -4.027000
14.646000, -4.112000
14.646000, -4.112000
14.646000, -4.112000
14.646000, -4.112000
14.729000, -4.263000
14.729000, -4.263000
14.740000, -4.283000
14.740000, -4.283000
14.740000, -4.283000
14.740000, -4.283000
14.785000, -4.369000
14.785000, -4.369000
14.785000, -4.369000
14.785000, -4.369000
14.785000, -4.369000
14.863000, -4.522000
14.863000, -4.522000
14.874000, -4.544000
14.874000, -4.544000
14.874000, -4.544000
14.948000, -4.701000
14.948000, -4.701000
14.958000, -4.723000
14.958000, -4.723000
14.958000, -4.723000
14.958000, -4.723000
14.997000, -4.814000
14.997000, -4.814000
14.997000, -4.814000
15.035000, -4.905000
15.035000, -4.905000
15.035000, -4.905000
15.097000, -5.068000
15.097000, -5.068000
15.105000, -5.091000
15.105000, -5.091000
15.105000, -5.091000
15.137000, -5.184000
15.137000, -5.184000
15.137000, -5.184000
15.137000, -5.184000
15.168000, -5.279000
15.168000, -5.279000
15.168000, -5.279000
15.168000, -5.279000
15.216000, -5.447000
15.216000, -5.447000
15.241000, -5.545000
15.241000, -5.545000
15.241000, -5.545000
15.247000, -5.570000
15.247000, -5.570000
15.247000, -5.570000
15.270000, -5.668000
15.270000, -5.668000
15.270000, -5.668000
15.270000, -5.668000
15.290000, -5.766000
15.290000, -5.766000
15.290000, -5.766000
15.290000, -5.766000
15.320000, -5.938000
15.320000, -5.938000
15.320000, -5.938000
15.324000, -5.965000
15.324000, -5.965000
15.324000, -5.965000
15.346000, -6.137000
15.346000, -6.137000
15.346000, -6.137000
15.356000, -6.237000
15.356000, -6.237000
15.359000, -6.264000
15.359000, -6.264000
15.359000, -6.264000
15.359000, -6.264000
15.366000, -6.364000
15.366000, -6.364000
15.366000, -6.364000
15.373000, -6.538000
15.375000, -6.565000
15.375000, -6.565000
15.375000, -6.565000
15.375000, -6.565000
15.376000, -6.664000
15.376000, -6.664000
15.376000, -6.664000
15.376000, -6.664000
15.375000, -6.762000
15.375000, -6.762000
15.375000, -6.762000
15.375000, -6.762000
15.373000, -6.860000
15.373000, -6.860000
15.373000, -6.860000
15.362000, -7.030000
15.362000, -7.030000
15.362000, -7.055000
15.362000, -7.055000
15.362000, -7.055000
15.353000, -7.152000
15.353000, -7.152000
15.353000, -7.152000
15.353000, -7.152000
15.328000, -7.347000
15.328000, -7.347000
15.328000, -7.347000
15.330000, -7.345000
15.330000, -7.345000
15.330000, -7.345000
15.297000, -7.538000
15.297000, -7.538000
15.297000, -7.538000
15.297000, -7.538000
15.283000, -7.609000
15.283000, -7.609000
15.283000, -7.609000
15.257000, -7.730000
15.257000, -7.730000
15.257000, -7.730000
15.257000, -7.730000
15.258000, -7.730000
15.258000, -7.730000
15.258000, -7.730000
15.236000, -7.827000
15.236000, -7.827000
15.236000, -7.827000
15.236000, -7.827000
15.211000, -7.923000
15.211000, -7.923000
15.211000, -7.923000
15.184000, -8.018000
15.184000, -8.018000
15.184000, -8.018000
15.184000, -8.018000
15.126000, -8.209000
15.126000, -8.209000
15.126000, -8.209000
15.127000, -8.208000
15.127000, -8.208000
15.127000, -8.208000
15.127000, -8.208000
15.127000, -8.208000
15.097000, -8.303000
15.097000, -8.303000
15.097000, -8.303000
15.097000, -8.303000
15.042000, -8.469000
15.042000, -8.469000
15.042000, -8.469000
15.034000, -8.492000
15.034000, -8.492000
15.034000, -8.492000
15.034000, -8.492000
15.003000, -8.587000
15.003000, -8.587000
15.003000, -8.587000
15.003000, -8.587000
14.949000, -8.753000
14.949000, -8.753000
14.949000, -8.753000
14.949000, -8.753000
14.941000, -8.776000
14.941000, -8.776000
14.941000, -8.776000
14.941000, -8.776000
14.910000, -8.871000
14.910000, -8.871000
14.910000, -8.871000
14.880000, -8.967000
14.880000, -8.967000
14.880000, -8.967000
14.830000, -9.134000
14.830000, -9.134000
14.823000, -9.158000
14.823000, -9.158000
14.823000, -9.158000
14.823000, -9.158000
14.797000, -9.255000
14.797000, -9.255000
14.797000, -9.255000
14.754000, -9.425000
14.754000, -9.425000
14.754000, -9.425000
14.727000, -9.548000
14.727000, -9.548000
14.727000, -9.548000
14.727000, -9.548000
14.726000, -9.547000
14.726000, -9.547000
14.726000, -9.547000
14.726000, -9.547000
14.694000, -9.719000
14.694000, -9.719000
14.694000, -9.719000
14.677000, -9.818000
14.677000, -9.818000
14.677000, -9.818000
14.672000, -9.843000
14.672000, -9.843000
14.672000, -9.843000
14.672000, -9.843000
14.672000, -9.843000
14.658000, -9.943000
14.658000, -9.943000
14.637000, -10.142000
14.637000, -10.142000
14.637000, -10.142000
14.630000, -10.207000
14.630000, -10.207000
14.630000, -10.207000
14.623000, -10.314000
14.623000, -10.314000
14.623000, -10.314000
14.618000, -10.404000
14.618000, -10.404000
14.615000, -10.537000
14.615000, -10.537000
14.615000, -10.537000
14.614000, -10.536000
14.614000, -10.536000
14.614000, -10.536000
14.614000, -10.536000
14.613000, -10.635000
14.613000, -10.635000
14.613000, -10.635000
14.615000, -10.734000
14.615000, -10.734000
14.615000, -10.734000
14.615000, -10.734000
14.618000, -10.832000
14.618000, -10.832000
14.618000, -10.832000
14.618000, -10.832000
14.623000, -10.931000
14.623000, -10.931000
14.623000, -10.931000
14.630000, -11.029000
14.630000, -11.029000
14.630000, -11.029000
14.630000, -11.029000
14.639000, -11.128000
14.639000, -11.128000
14.639000, -11.128000
14.659000, -11.301000
14.659000, -11.301000
14.676000, -11.425000
14.676000, -11.425000
14.676000, -11.425000
14.676000, -11.425000
14.676000, -11.424000
14.676000, -11.424000
14.676000, -11.424000
14.690000, -11.522000
14.690000, -11.522000
14.690000, -11.522000
14.690000, -11.522000
14.690000, -11.522000
14.690000, -11.522000
14.719000, -11.693000
14.719000, -11.693000
14.723000, -11.716000
14.723000, -11.716000
14.723000, -11.716000
14.723000, -11.716000
14.740000, -11.813000
14.740000, -11.813000
14.740000, -11.813000
14.740000, -11.813000
14.757000, -11.910000
14.757000, -11.910000
14.757000, -11.910000
14.757000, -11.910000
14.774000, -12.007000
14.774000, -12.007000
14.774000, -12.007000
14.774000, -12.007000
14.791000, -12.104000
14.791000, -12.104000
14.791000, -12.104000
14.791000, -12.104000
14.791000, -12.104000
14.791000, -12.104000
14.808000, -12.202000
14.808000, -12.202000
14.824000, -12.299000
14.824000, -12.299000
14.839000, -12.397000
14.839000, -12.397000
14.839000, -12.397000
14.852000, -12.496000
14.852000, -12.496000
14.852000, -12.496000
14.852000, -12.496000
14.864000, -12.596000
14.864000, -12.596000
14.864000, -12.596000
14.880000, -12.762000
14.880000, -12.762000
14.884000, -12.795000
14.884000, -12.795000
14.884000, -12.795000
14.884000, -12.795000
14.891000, -12.895000
14.891000, -12.895000
14.891000, -12.895000
14.896000, -12.994000
14.896000, -12.994000
14.896000, -12.994000
14.896000, -12.994000
14.899000, -13.093000
14.899000, -13.093000
14.899000, -13.093000
14.899000, -13.093000
14.900000, -13.192000
14.900000, -13.192000
14.900000, -13.192000
14.899000, -13.291000
14.899000, -13.291000
14.899000, -13.291000
14.896000, -13.390000
14.896000, -13.390000
14.896000, -13.390000
14.891000, -13.489000
14.891000, -13.489000
14.891000, -13.489000
14.884000, -13.588000
14.884000, -13.588000
14.884000, -13.588000
14.875000, -13.687000
14.875000, -13.687000
14.875000, -13.687000
14.864000, -13.786000
14.864000, -13.786000
14.864000, -13.786000
14.837000, -13.958000
14.837000, -13.958000
14.837000, -13.958000
14.834000, -13.984000
14.834000, -13.984000
14.834000, -13.984000
14.803000, -14.147000
14.803000, -14.147000
14.803000, -14.147000
14.780000, -14.252000
14.780000, -14.252000
14.776000, -14.276000
14.776000, -14.276000
14.776000, -14.276000
14.732000, -14.445000
14.732000, -14.445000
14.732000, -14.445000
14.705000, -14.540000
14.705000, -14.540000
14.705000, -14.540000
14.700000, -14.564000
14.700000, -14.564000
14.700000, -14.564000
14.700000, -14.564000
14.700000, -14.564000
14.670000, -14.659000
14.670000, -14.659000
14.670000, -14.659000
14.612000, -14.822000
14.612000, -14.822000
14.577000, -14.915000
14.577000, -14.915000
14.577000, -14.915000
14.541000, -15.006000
14.541000, -15.006000
14.541000, -15.006000
14.541000, -15.006000
14.533000, -15.030000
14.533000, -15.030000
14.533000, -15.030000
14.462000, -15.189000
14.462000, -15.189000
14.453000, -15.213000
14.453000, -15.213000
14.453000, -15.213000
14.453000, -15.213000
14.364000, -15.390000
14.364000, -15.390000
14.364000, -15.390000
14.329000, -15.456000
14.329000, -15.456000
14.318000, -15.479000
14.318000, -15.479000
14.318000, -15.479000
14.231000, -15.630000
14.231000, -15.630000
14.231000, -15.630000
14.180000, -15.715000
14.180000, -15.715000
14.168000, -15.736000
14.168000, -15.736000
14.168000, -15.736000
14.116000, -15.820000
14.116000, -15.820000
14.116000, -15.820000
14.116000, -15.820000
14.062000, -15.902000
14.062000, -15.902000
14.062000, -15.902000
14.062000, -15.902000
14.008000, -15.984000
14.008000, -15.984000
14.008000, -15.984000
14.008000, -15.984000
13.953000, -16.065000
13.953000, -16.065000
13.953000, -16.065000
13.953000, -16.065000
13.898000, -16.146000
13.898000, -16.146000
13.898000, -16.146000
13.898000, -16.146000
13.800000, -16.290000
13.800000, -16.290000
13.787000, -16.309000
13.787000, -16.309000
13.787000, -16.309000
13.787000, -16.309000
13.689000, -16.453000
13.689000, -16.453000
13.689000, -16.453000
13.676000, -16.472000
13.676000, -16.472000
13.676000, -16.472000
13.676000, -16.472000
13.621000, -16.554000
13.621000, -16.554000
13.621000, -16.554000
13.621000, -16.554000
13.566000, -16.636000
13.566000, -16.636000
13.566000, -16.636000
13.566000, -16.636000
13.471000, -16.784000
13.471000, -16.784000
13.458000, -16.805000
13.458000, -16.805000
13.406000, -16.890000
13.406000, -16.890000
13.406000, -16.890000
13.406000, -16.890000
13.322000, -17.032000
13.322000, -17.032000
13.307000, -17.059000
13.307000, -17.059000
13.307000, -17.059000
13.307000, -17.059000
13.259000, -17.144000
13.259000, -17.144000
13.259000, -17.144000
13.259000, -17.144000
13.259000, -17.144000
13.213000, -17.230000
13.213000, -17.230000
13.213000, -17.230000
13.213000, -17.230000
13.169000, -17.317000
13.169000, -17.317000
13.169000, -17.317000
13.169000, -17.317000
13.126000, -17.405000
13.126000, -17.405000
13.126000, -17.405000
13.126000, -17.405000
13.126000, -17.405000
13.126000, -17.405000
13.060000, -17.549000
13.060000, -17.549000
13.045000, -17.583000
13.045000, -17.583000
13.007000, -17.673000
13.007000, -17.673000
13.007000, -17.673000
13.007000, -17.673000
13.007000, -17.673000
12.945000, -17.834000
12.945000, -17.834000
12.945000, -17.834000
12.935000, -17.857000
12.935000, -17.857000
12.935000, -17.857000
12.935000, -17.857000
12.878000, -18.023000
12.878000, -18.023000
12.878000, -18.023000
12.870000, -18.046000
12.870000, -18.046000
12.870000, -18.046000
12.870000, -18.046000
12.840000, -18.142000
12.840000, -18.142000
12.840000, -18.142000
12.811000, -18.237000
12.811000, -18.237000
12.811000, -18.237000
12.784000, -18.334000
12.784000, -18.334000
12.784000, -18.334000
12.784000, -18.334000
12.759000, -18.430000
12.759000, -18.430000
12.759000, -18.430000
12.759000, -18.430000
12.735000, -18.527000
12.735000, -18.527000
12.735000, -18.527000
12.735000, -18.527000
12.735000, -18.527000
12.711000, -18.624000
12.711000, -18.624000
12.711000, -18.624000
12.689000, -18.721000
12.689000, -18.721000
12.689000, -18.721000
12.689000, -18.721000
12.689000, -18.721000
12.667000, -18.819000
12.667000, -18.819000
12.667000, -18.819000
12.667000, -18.819000
12.645000, -18.916000
12.645000, -18.916000
12.645000, -18.916000
12.645000, -18.916000
12.645000, -18.916000
12.623000, -19.013000
12.623000, -19.013000
12.623000, -19.013000
12.623000, -19.013000
12.601000, -19.111000
12.601000, -19.111000
12.601000, -19.111000
12.601000, -19.111000
12.560000, -19.281000
12.560000, -19.281000
12.554000, -19.305000
12.554000, -19.305000
12.554000, -19.305000
12.554000, -19.305000
12.530000, -19.402000
12.530000, -19.402000
12.530000, -19.402000
12.530000, -19.402000
12.504000, -19.499000
12.504000, -19.499000
12.504000, -19.499000
12.477000, -19.595000
12.477000, -19.595000
12.477000, -19.595000
12.477000, -19.595000
12.448000, -19.691000
12.448000, -19.691000
12.392000, -19.858000
12.392000, -19.858000
12.392000, -19.858000
12.349000, -19.976000
12.349000, -19.976000
12.349000, -19.976000
12.351000, -19.976000
12.351000, -19.976000
12.351000, -19.976000
12.351000, -19.976000
12.351000, -19.976000
12.315000, -20.069000
12.315000, -20.069000
12.315000, -20.069000
12.315000, -20.069000
12.277000, -20.162000
12.277000, -20.162000
12.277000, -20.162000
12.277000, -20.162000
12.204000, -20.323000
12.204000, -20.323000
12.195000, -20.346000
12.195000, -20.346000
12.195000, -20.346000
12.151000, -20.436000
12.151000, -20.436000
12.151000, -20.436000
12.151000, -20.436000
12.105000, -20.526000
12.105000, -20.526000
12.105000, -20.526000
12.007000, -20.701000
12.007000, -20.701000
12.007000, -20.701000
12.008000, -20.702000
12.008000, -20.702000
12.008000, -20.702000
11.957000, -20.788000
11.957000, -20.788000
11.957000, -20.788000
11.957000, -20.788000
11.904000, -20.874000
11.904000, -20.874000
11.904000, -20.874000
11.904000, -20.874000
11.904000, -20.874000
11.792000, -21.039000
11.792000, -21.039000
11.792000, -21.039000
11.792000, -21.039000
11.748000, -21.102000
11.748000, -21.102000
11.735000, -21.122000
11.735000, -21.122000
11.735000, -21.122000
11.735000, -21.122000
11.735000, -21.122000
11.675000, -21.202000
11.675000, -21.202000
11.675000, -21.202000
11.615000, -21.280000
11.615000, -21.280000
11.615000, -21.280000
11.615000, -21.280000
11.504000, -21.414000
11.504000, -21.414000
11.504000, -21.414000
11.439000, -21.488000
11.439000, -21.488000
11.374000, -21.561000
11.374000, -21.561000
11.374000, -21.561000
11.358000, -21.578000
11.358000, -21.578000
11.358000, -21.578000
11.358000, -21.578000
11.220000, -21.720000
11.220000, -21.720000
11.220000, -21.720000
11.220000, -21.720000
11.222000, -21.720000
11.222000, -21.720000
11.222000, -21.720000
11.222000, -21.720000
11.152000, -21.789000
11.152000, -21.789000
11.152000, -21.789000
11.152000, -21.789000
11.081000, -21.857000
11.081000, -21.857000
11.081000, -21.857000
11.081000, -21.857000
11.081000, -21.857000
11.009000, -21.924000
11.009000, -21.924000
10.881000, -22.043000
10.881000, -22.043000
10.809000, -22.112000
10.809000, -22.112000
10.736000, -22.180000
10.736000, -22.180000
10.736000, -22.180000
10.718000, -22.196000
10.718000, -22.196000
10.718000, -22.196000
10.718000, -22.196000
10.718000, -22.196000
10.646000, -22.263000
10.646000, -22.263000
10.646000, -22.263000
10.646000, -22.263000
10.521000, -22.384000
10.521000, -22.384000
10.503000, -22.400000
10.503000, -22.400000
10.503000, -22.400000
10.503000, -22.400000
10.433000, -22.469000
10.433000, -22.469000
10.312000, -22.595000
10.312000, -22.595000
10.228000, -22.685000
10.228000, -22.685000
10.228000, -22.685000
10.228000, -22.685000
10.228000, -22.684000
10.228000, -22.684000
10.228000, -22.684000
10.162000, -22.757000
10.162000, -22.757000
10.097000, -22.832000
10.097000, -22.832000
10.097000, -22.832000
10.097000, -22.832000
10.097000, -22.832000
10.034000, -22.909000
10.034000, -22.909000
10.034000, -22.909000
10.034000, -22.909000
9.971000, -22.988000
9.971000, -22.988000
9.971000, -22.988000
9.971000, -22.988000
9.910000, -23.068000
9.910000, -23.068000
